# Spherical Bessel functions via up and down recursion
# x    d_rec    u_rec    gsl    relerr_ud   relerr_dg
54.400000  1.89740609e-02  1.68199628e-02  1.68199628e-02  6.01803819e-02  2.06269597e-16
54.500000  1.86025978e-02  1.59411402e-02  1.59411402e-02  7.70460227e-02  0.00000000e+00
54.600000  1.80513324e-02  1.49124332e-02  1.49124332e-02  9.52227119e-02  2.32654651e-16
54.700000  1.73400941e-02  1.37442435e-02  1.37442435e-02  1.15680467e-01  8.20394561e-16
54.800000  1.64880443e-02  1.24482755e-02  1.24482755e-02  1.39608936e-01  3.48386303e-16
54.900000  1.55141751e-02  1.10374206e-02  1.10374206e-02  1.68605856e-01  1.17875603e-15
55.000000  1.44376046e-02  9.52562893e-03  9.52562893e-03  2.04979669e-01  9.10555874e-16
55.100000  1.32777412e-02  7.92777281e-03  7.92777281e-03  2.52291380e-01  4.37631985e-16
55.200000  1.20543613e-02  6.25950066e-03  6.25950066e-03  3.16419368e-01  6.92836206e-17
55.300000  1.07876307e-02  4.53708460e-03  4.53708460e-03  4.07873554e-01  3.82343207e-16
55.400000  9.49808965e-03  2.77726219e-03  2.77726219e-03  5.47505892e-01  5.62154748e-15
55.500000  8.20661611e-03  9.97074345e-04  9.97074345e-04  7.83331621e-01  8.80780620e-15
55.600000  6.93437883e-03 -7.86299240e-04 -7.86299240e-04  1.00000000e+00  2.61984754e-15
55.700000  5.70279040e-03 -2.55570544e-03 -2.55570544e-03  1.00000000e+00  5.76950274e-15
55.800000  4.53346947e-03 -4.29418235e-03 -4.29418235e-03  1.00000000e+00  2.52481633e-15
55.900000  3.44822207e-03 -5.98512152e-03 -5.98512152e-03  1.00000000e+00  7.24598269e-17
56.000000  2.46905299e-03 -7.61242639e-03 -7.61242639e-03  1.00000000e+00  1.08243234e-15
56.100000  1.61822078e-03 -9.16066528e-03 -9.16066528e-03  1.00000000e+00  6.62782885e-16
56.200000  9.18353591e-04 -1.06152175e-02 -1.06152175e-02  1.00000000e+00  9.80511313e-16
56.300000  3.92649104e-04 -1.19624113e-02 -1.19624113e-02  1.00000000e+00  7.25072658e-17
56.400000  6.51907444e-05 -1.31896523e-02 -1.31896523e-02  1.00000000e+00  5.26086187e-16
56.500000 -3.85734236e-05 -1.42855410e-02 -1.42855410e-02  9.94614198e-01  6.07160580e-16
56.600000  1.08879256e-04 -1.52399788e-02 -1.52399788e-02  1.00000000e+00  2.27654317e-16
56.700000  5.38190922e-04 -1.60442606e-02 -1.60442606e-02  1.00000000e+00  1.08121123e-16
56.800000  1.28466519e-03 -1.66911545e-02 -1.66911545e-02  1.00000000e+00  3.11792118e-16
56.900000  2.39056712e-03 -1.71749668e-02 -1.71749668e-02  1.00000000e+00  4.04012070e-16
57.000000  3.90861453e-03 -1.74915915e-02 -1.74915915e-02  1.00000000e+00  6.94222955e-16
57.100000  5.90740763e-03 -1.76385449e-02 -1.76385449e-02  1.00000000e+00  1.96696891e-16
57.200000  8.48013843e-03 -1.76149849e-02 -1.76149849e-02  1.00000000e+00  9.84799863e-17
57.300000  1.17591082e-02 -1.74217134e-02 -1.74217134e-02  1.00000000e+00  9.95724951e-17
57.400000  1.59410971e-02 -1.70611638e-02 -1.70611638e-02  1.00000000e+00  5.08383690e-16
57.500000  2.13343632e-02 -1.65373721e-02 -1.65373721e-02  1.00000000e+00  3.14691500e-16
57.600000  2.84523251e-02 -1.58559336e-02 -1.58559336e-02  1.00000000e+00  1.09405319e-15
57.700000  3.82187613e-02 -1.50239440e-02 -1.50239440e-02  1.00000000e+00  3.46391762e-16
57.800000  5.24777880e-02 -1.40499260e-02 -1.40499260e-02  1.00000000e+00  2.46937026e-16
57.900000  7.55106774e-02 -1.29437435e-02 -1.29437435e-02  1.00000000e+00  3.35050575e-16
58.000000  1.20016561e-01 -1.17165018e-02 -1.17165018e-02  1.00000000e+00  1.03640699e-15
58.100000  2.47640639e-01 -1.03804374e-02 -1.03804374e-02  1.00000000e+00  1.33691744e-15
58.200000  6.89694733e+00 -8.94879612e-03 -8.94879612e-03  1.00000000e+00  2.90774891e-16
58.300000 -2.83936968e-01 -7.43570274e-03 -7.43570274e-03  9.48960877e-01  2.09966856e-15
58.400000 -1.40532783e-01 -5.85602200e-03 -5.85602200e-03  9.19993581e-01  2.22171742e-16
58.500000 -9.27271578e-02 -4.22521317e-03 -4.22521317e-03  9.12839405e-01  3.38715897e-15
58.600000 -6.80940440e-02 -2.55917921e-03 -2.55917921e-03  9.27556618e-01  1.94880061e-15
58.700000 -5.26128863e-02 -8.74112115e-04 -8.74112115e-04  9.67314968e-01  1.93494102e-14
58.800000 -4.16817011e-02  8.13664015e-04  8.13664015e-04  1.00000000e+00  1.21923173e-14
58.900000 -3.33520871e-02  2.48785080e-03  2.48785080e-03  1.00000000e+00  1.39455587e-15
59.000000 -2.66625068e-02  4.13233264e-03  4.13233264e-03  1.00000000e+00  2.72865318e-15
59.100000 -2.10874064e-02  5.73133154e-03  5.73133154e-03  1.00000000e+00  1.13502647e-15
59.200000 -1.63180572e-02  7.26955829e-03  7.26955829e-03  1.00000000e+00  0.00000000e+00
59.300000 -1.21632818e-02  8.73235840e-03  8.73235840e-03  1.00000000e+00  0.00000000e+00
59.400000 -8.49991182e-03  1.01058516e-02  1.01058516e-02  1.00000000e+00  4.29138372e-16
59.500000 -5.24612139e-03  1.13770632e-02  1.13770632e-02  1.00000000e+00  3.81188765e-16
59.600000 -2.34617421e-03  1.25340470e-02  1.25340470e-02  1.00000000e+00  6.92004533e-16
59.700000  2.38751853e-04  1.35659970e-02  1.35659970e-02  9.65410185e-01  6.39364538e-16
59.800000  2.53632207e-03  1.44633482e-02  1.44633482e-02  7.01603380e-01  3.59817821e-16
59.900000  4.56678907e-03  1.52178656e-02  1.52178656e-02  5.38350388e-01  2.27985123e-16
60.000000  6.34550306e-03  1.58227194e-02  1.58227194e-02  4.27513589e-01  3.28904931e-16
60.100000  7.88463812e-03  1.62725467e-02  1.62725467e-02  3.47222106e-01  3.19812904e-16
60.200000  9.19440406e-03  1.65634990e-02  1.65634990e-02  2.86090639e-01  5.23658520e-16
60.300000  1.02839105e-02  1.66932746e-02  1.66932746e-02  2.37584612e-01  3.11752520e-16
60.400000  1.11617893e-02  1.66611364e-02  1.66611364e-02  1.97655241e-01  5.20589782e-16
60.500000  1.18366439e-02  1.64679143e-02  1.64679143e-02  1.63622775e-01  1.05339599e-16
60.600000  1.23173722e-02  1.61159922e-02  1.61159922e-02  1.33597274e-01  1.07639881e-15
60.700000  1.26133944e-02  1.56092807e-02  1.56092807e-02  1.06151749e-01  1.66701161e-16
60.800000  1.27348077e-02  1.49531748e-02  1.49531748e-02  8.01202147e-02  4.64041516e-16
60.900000  1.26924834e-02  1.41544968e-02  1.41544968e-02  5.44572783e-02  7.96616279e-16
61.000000  1.24981182e-02  1.32214267e-02  1.32214267e-02  2.81229146e-02  6.56027338e-16
61.100000  1.21642486e-02  1.21634188e-02  1.21634188e-02  3.41070236e-05  1.14094466e-15
61.200000  1.17042342e-02  1.09911066e-02  1.09911066e-02  3.14217611e-02  7.89148687e-16
61.300000  1.11322162e-02  9.71619656e-03  9.71619656e-03  6.79197812e-02  4.46348390e-16
61.400000  1.04630545e-02  8.35135153e-03  8.35135153e-03  1.12238618e-01  1.45402385e-15
61.500000  9.71224808e-03  6.91006579e-03  6.91006579e-03  1.68579556e-01  1.50625785e-15
61.600000  8.89584136e-03  5.40653188e-03  5.40653188e-03  2.43967167e-01  1.52407064e-15
61.700000  8.03031904e-03  3.85550136e-03  3.85550136e-03  3.51243544e-01  0.00000000e+00
61.800000  7.13249301e-03  2.27214046e-03  2.27214046e-03  5.16804037e-01  4.10368058e-15
61.900000  6.21938324e-03  6.71882156e-04  6.71882156e-04  8.05004707e-01  7.10018790e-15
62.000000  5.30809520e-03 -9.29723914e-04 -9.29723914e-04  1.00000000e+00  9.97062508e-15
62.100000  4.41569640e-03 -2.51716224e-03 -2.51716224e-03  1.00000000e+00  3.53193675e-15
62.200000  3.55909410e-03 -4.07510146e-03 -4.07510146e-03  1.00000000e+00  2.23486417e-15
62.300000  2.75491704e-03 -5.58854222e-03 -5.58854222e-03  1.00000000e+00  1.55203576e-15
62.400000  2.01940327e-03 -7.04296132e-03 -7.04296132e-03  1.00000000e+00  1.04680041e-15
62.500000  1.36829701e-03 -8.42445093e-03 -8.42445093e-03  1.00000000e+00  1.02957658e-16
62.600000  8.16757275e-04 -9.71985142e-03 -9.71985142e-03  1.00000000e+00  0.00000000e+00
62.700000  3.79281388e-04 -1.09168766e-02 -1.09168766e-02  1.00000000e+00  3.97257280e-16
62.800000  6.96470725e-05 -1.20042300e-02 -1.20042300e-02  1.00000000e+00  5.78037403e-16
62.900000 -9.91227107e-05 -1.29717115e-02 -1.29717115e-02  9.84832994e-01  4.01193814e-16
63.000000 -1.14766939e-04 -1.38103132e-02 -1.38103132e-02  9.83516513e-01  1.25610727e-16
63.100000  3.42408393e-05 -1.45123025e-02 -1.45123025e-02  1.00000000e+00  7.76975440e-16
63.200000  3.58762972e-04 -1.50712939e-02 -1.50712939e-02  1.00000000e+00  1.15101165e-16
63.300000  8.69122810e-04 -1.54823068e-02 -1.54823068e-02  1.00000000e+00  7.28296033e-16
63.400000  1.57530039e-03 -1.57418096e-02 -1.57418096e-02  1.00000000e+00  1.10198479e-16
63.500000  2.48722136e-03 -1.58477499e-02 -1.58477499e-02  1.00000000e+00  7.66232710e-16
63.600000  3.61517207e-03 -1.57995699e-02 -1.57995699e-02  1.00000000e+00  3.29386842e-16
63.700000  4.97039004e-03 -1.55982077e-02 -1.55982077e-02  1.00000000e+00  7.78491000e-16
63.800000  6.56590508e-03 -1.52460839e-02 -1.52460839e-02  1.00000000e+00  1.02403419e-15
63.900000  8.41774904e-03 -1.47470738e-02 -1.47470738e-02  1.00000000e+00  5.88158539e-16
64.000000  1.05467251e-02 -1.41064656e-02 -1.41064656e-02  1.00000000e+00  6.14868220e-17
64.100000  1.29810551e-02 -1.33309052e-02 -1.33309052e-02  1.00000000e+00  4.55447854e-16
64.200000  1.57604547e-02 -1.24283280e-02 -1.24283280e-02  1.00000000e+00  1.04683640e-15
64.300000  1.89426283e-02 -1.14078780e-02 -1.14078780e-02  1.00000000e+00  8.36350030e-16
64.400000  2.26140597e-02 -1.02798159e-02 -1.02798159e-02  1.00000000e+00  6.75001765e-16
64.500000  2.69088520e-02 -9.05541644e-03 -9.05541644e-03  1.00000000e+00  1.05362124e-15
64.600000  3.20436754e-02 -7.74685583e-03 -7.74685583e-03  1.00000000e+00  5.59815334e-16
64.700000  3.83876565e-02 -6.36709151e-03 -6.36709151e-03  1.00000000e+00  1.02169303e-15
64.800000  4.66162762e-02 -4.92973400e-03 -4.92973400e-03  1.00000000e+00  2.63917405e-15
64.900000  5.80968980e-02 -3.44891307e-03 -3.44891307e-03  1.00000000e+00  4.58966388e-15
65.000000  7.60494173e-02 -1.93913917e-03 -1.93913917e-03  1.00000000e+00  7.77170119e-15
65.100000  1.10217857e-01 -4.15161584e-04 -4.15161584e-04  1.00000000e+00  4.61585901e-14
65.200000  2.10048344e-01  1.10817540e-03  1.10817540e-03  9.89503754e-01  2.93510081e-15
65.300000 -1.13823421e+01  2.61607681e-03  2.61607681e-03  1.00000000e+00  1.98930338e-15
65.400000 -1.68446121e-01  4.09394042e-03  4.09394042e-03  1.00000000e+00  2.22458007e-15
65.500000 -7.35401549e-02  5.52749797e-03  5.52749797e-03  1.00000000e+00  7.84588021e-16
65.600000 -4.04626388e-02  6.90295273e-03  6.90295273e-03  1.00000000e+00  2.51301659e-15
65.700000 -2.31014873e-02  8.20711211e-03  8.20711211e-03  1.00000000e+00  1.37389406e-15
65.800000 -1.21212780e-02  9.42751405e-03  9.42751405e-03  1.00000000e+00  9.20032294e-16
65.900000 -4.40065955e-03  1.05525460e-02  1.05525460e-02  1.00000000e+00  1.31511275e-15
66.000000  1.39638507e-03  1.15715552e-02  1.15715552e-02  7.84640422e-01  1.12434550e-15
66.100000  5.93473919e-03  1.24749498e-02  1.24749498e-02  3.55259158e-01  1.04292412e-15
66.200000  9.58099024e-03  1.32542885e-02  1.32542885e-02  1.60860670e-01  1.04704133e-15
66.300000  1.25529826e-02  1.39023598e-02  1.39023598e-02  5.10058487e-02  1.06062207e-15
66.400000  1.49879515e-02  1.44132484e-02  1.44132484e-02  1.95469256e-02  1.08320559e-15
66.500000  1.69766589e-02  1.47823893e-02  1.47823893e-02  6.90911640e-02  8.80130118e-16
66.600000  1.85818068e-02  1.50066081e-02  1.50066081e-02  1.06441423e-01  1.21377171e-15
66.700000  1.98485726e-02  1.50841482e-02  1.50841482e-02  1.36388585e-01  1.72504617e-16
66.800000  2.08109328e-02  1.50146839e-02  1.50146839e-02  1.61790626e-01  8.08745921e-16
66.900000  2.14956094e-02  1.47993194e-02  1.47993194e-02  1.84496575e-01  8.79123273e-16
67.000000  2.19246110e-02  1.44405745e-02  1.44405745e-02  2.05802236e-01  7.80834766e-16
67.100000  2.21169094e-02  1.39423560e-02  1.39423560e-02  2.26697725e-01  1.43084282e-15
67.200000  2.20895659e-02  1.33099159e-02  1.33099159e-02  2.48016341e-01  1.62916457e-15
67.300000  2.18584941e-02  1.25497967e-02  1.25497967e-02  2.70536464e-01  5.52908868e-16
67.400000  2.14389779e-02  1.16697641e-02  1.16697641e-02  2.95064480e-01  7.43255586e-17
67.500000  2.08460189e-02  1.06787284e-02  1.06787284e-02  3.22517748e-01  1.29957307e-15
67.600000  2.00945616e-02  9.58665444e-03  9.58665444e-03  3.54025494e-01  9.95235530e-16
67.700000  1.91996305e-02  8.40446207e-03  8.40446207e-03  3.91071303e-01  9.28822758e-16
67.800000  1.81764020e-02  7.14391719e-03  7.14391719e-03  4.35716657e-01  4.24944187e-16
67.900000  1.70402266e-02  5.81751505e-03  5.81751505e-03  4.90980767e-01  3.28008747e-15
68.000000  1.58066138e-02  4.43835672e-03  4.43835672e-03  5.61534880e-01  3.51763327e-15
68.100000  1.44911892e-02  3.02002003e-03  3.02002003e-03  6.55075788e-01  3.87725358e-15
68.200000  1.31096287e-02  1.57642614e-03  1.57642614e-03  7.85316593e-01  8.04678702e-15
68.300000  1.16775773e-02  1.21703232e-04  1.21703232e-04  9.79371076e-01  3.65251509e-14
68.400000  1.02105553e-02 -1.32995157e-03 -1.32995157e-03  1.00000000e+00  2.44565787e-16
68.500000  8.72385673e-03 -2.76441048e-03 -2.76441048e-03  1.00000000e+00  1.56880055e-15
68.600000  7.23244160e-03 -4.16775237e-03 -4.16775237e-03  1.00000000e+00  1.14461924e-15
68.700000  5.75082607e-03 -5.52639767e-03 -5.52639767e-03  1.00000000e+00  2.11880943e-15
68.800000  4.29297191e-03 -6.82723961e-03 -6.82723961e-03  1.00000000e+00  4.44654978e-16
68.900000  2.87217774e-03 -8.05777054e-03 -8.05777054e-03  1.00000000e+00  9.68786044e-16
69.000000  1.50097360e-03 -9.20620201e-03 -9.20620201e-03  1.00000000e+00  1.88429873e-16
69.100000  1.91020718e-04 -1.02615776e-02 -1.02615776e-02  1.00000000e+00  1.01430221e-15
69.200000 -1.04698221e-03 -1.12138775e-02 -1.12138775e-02  8.29215531e-01  3.09388697e-16
69.300000 -2.20338489e-03 -1.20541133e-02 -1.20541133e-02  6.90915634e-01  4.31733990e-16
69.400000 -3.26966226e-03 -1.27744128e-02 -1.27744128e-02  5.92414989e-01  6.78983644e-17
69.500000 -4.23848137e-03 -1.33680940e-02 -1.33680940e-02  5.18534265e-01  3.24414887e-16
69.600000 -5.10375740e-03 -1.38297263e-02 -1.38297263e-02  4.60874980e-01  8.15323624e-16
69.700000 -5.86069817e-03 -1.41551810e-02 -1.41551810e-02  4.14395129e-01  6.12752135e-16
69.800000 -6.50583649e-03 -1.43416671e-02 -1.43416671e-02  3.75864217e-01  5.44306014e-16
69.900000 -7.03705004e-03 -1.43877555e-02 -1.43877555e-02  3.43093216e-01  1.62768731e-15
70.000000 -7.45356852e-03 -1.42933890e-02 -1.42933890e-02  3.14518502e-01  3.64096326e-16
70.100000 -7.75596786e-03 -1.40598796e-02 -1.40598796e-02  2.88960205e-01  5.55214970e-16
70.200000 -7.94615151e-03 -1.36898916e-02 -1.36898916e-02  2.65470912e-01  1.14044083e-15
70.300000 -8.02731913e-03 -1.31874123e-02 -1.31874123e-02  2.43231605e-01  1.11812304e-15
70.400000 -8.00392277e-03 -1.25577097e-02 -1.25577097e-02  2.21470107e-01  5.52560463e-16
70.500000 -7.88161103e-03 -1.18072777e-02 -1.18072777e-02  1.99384877e-01  2.93839702e-16
70.600000 -7.66716183e-03 -1.09437694e-02 -1.09437694e-02  1.76058228e-01  1.18884322e-15
70.700000 -7.36840436e-03 -9.97591992e-03 -9.97591992e-03  1.50338262e-01  1.73891079e-15
70.800000 -6.99413095e-03 -8.91345792e-03 -8.91345792e-03  1.20654801e-01  6.81164619e-16
70.900000 -6.55399990e-03 -7.76700843e-03 -7.76700843e-03  8.47013349e-02  2.23345126e-16
71.000000 -6.05843011e-03 -6.54798685e-03 -6.54798685e-03  3.88339322e-02  1.78824175e-15
71.100000 -5.51848854e-03 -5.26848562e-03 -5.26848562e-03  2.31763713e-02  2.88106137e-15
71.200000 -4.94577178e-03 -3.94115451e-03 -3.94115451e-03  1.13044402e-01  3.96140553e-15
71.300000 -4.35228277e-03 -2.57907585e-03 -2.57907585e-03  2.55823861e-01  6.30575972e-15
71.400000 -3.75030404e-03 -1.19563585e-03 -1.19563585e-03  5.16518246e-01  9.06799654e-15
71.500000 -3.15226862e-03  1.95606743e-04  1.95606743e-04  1.00000000e+00  1.00254759e-13
71.600000 -2.57063010e-03  1.58105329e-03  1.58105329e-03  1.00000000e+00  4.86880199e-15
71.700000 -2.01773301e-03  2.94719803e-03  2.94719803e-03  1.00000000e+00  7.28393641e-15
71.800000 -1.50568502e-03  4.28075949e-03  4.28075949e-03  1.00000000e+00  1.62094925e-15
71.900000 -1.04623214e-03  5.56880952e-03  5.56880952e-03  1.00000000e+00  2.25842618e-15
72.000000 -6.50638382e-04  6.79889844e-03  6.79889844e-03  1.00000000e+00  1.78603408e-15
72.100000 -3.29571147e-04  7.95917523e-03  7.95917523e-03  1.00000000e+00  1.30771601e-15
72.200000 -9.29935747e-05  9.03850162e-03  9.03850162e-03  1.00000000e+00  1.34348201e-15
72.300000  4.99348058e-05  1.00265589e-02  1.00265589e-02  9.90088853e-01  1.03807706e-15
72.400000  9.09479460e-05  1.09139466e-02  1.09139466e-02  9.83471364e-01  1.19209179e-15
72.500000  2.27524403e-05  1.16922714e-02  1.16922714e-02  9.96115682e-01  1.48364968e-16
72.600000 -1.60905216e-04  1.23542271e-02  1.23542271e-02  1.00000000e+00  4.91453824e-16
72.700000 -4.65184484e-04  1.28936627e-02  1.28936627e-02  1.00000000e+00  4.70892741e-16
72.800000 -8.94111013e-04  1.33056394e-02  1.33056394e-02  1.00000000e+00  5.86687750e-16
72.900000 -1.45055260e-03  1.35864759e-02  1.35864759e-02  1.00000000e+00  1.14912148e-15
73.000000 -2.13621239e-03  1.37337811e-02  1.37337811e-02  1.00000000e+00  1.57888372e-15
73.100000 -2.95164120e-03  1.37464739e-02  1.37464739e-02  1.00000000e+00  4.41679241e-16
73.200000 -3.89627117e-03  1.36247907e-02  1.36247907e-02  1.00000000e+00  6.36605549e-17
73.300000 -4.96847388e-03  1.33702795e-02  1.33702795e-02  1.00000000e+00  1.10283032e-15
73.400000 -6.16564713e-03  1.29857815e-02  1.29857815e-02  1.00000000e+00  2.67172751e-16
73.500000 -7.48433641e-03  1.24754000e-02  1.24754000e-02  1.00000000e+00  4.86680360e-16
73.600000 -8.92040011e-03  1.18444574e-02  1.18444574e-02  1.00000000e+00  3.66146675e-16
73.700000 -1.04692320e-02  1.10994397e-02  1.10994397e-02  1.00000000e+00  7.03301776e-16
73.800000 -1.21260621e-02  1.02479305e-02  1.02479305e-02  1.00000000e+00  7.61739716e-16
73.900000 -1.38863708e-02  9.29853399e-03  9.29853399e-03  1.00000000e+00  2.23870577e-15
74.000000 -1.57464699e-02  8.26078851e-03  8.26078851e-03  1.00000000e+00  2.20494647e-15
74.100000 -1.77043489e-02  7.14507080e-03  7.14507080e-03  1.00000000e+00  1.39601975e-15
74.200000 -1.97609496e-02  5.96249268e-03  5.96249268e-03  1.00000000e+00  1.81837066e-15
74.300000 -2.19221801e-02  4.72479055e-03  4.72479055e-03  1.00000000e+00  9.17883797e-16
74.400000 -2.42022589e-02  3.44420923e-03  3.44420923e-03  1.00000000e+00  3.39973058e-15
74.500000 -2.66296122e-02  2.13338102e-03  2.13338102e-03  1.00000000e+00  3.04925045e-16
74.600000 -2.92580273e-02  8.05201299e-04  8.05201299e-04  1.00000000e+00  1.43402068e-14
74.700000 -3.21896323e-02 -5.27298126e-04 -5.27298126e-04  9.67766039e-01  1.02807323e-15
74.800000 -3.56277204e-02 -1.85107669e-03 -1.85107669e-03  9.01220058e-01  4.45142902e-15
74.900000 -4.00175390e-02 -3.15321254e-03 -3.15321254e-03  8.53919034e-01  1.37536199e-15
75.000000 -4.65124153e-02 -4.42102850e-03 -4.42102850e-03  8.26399781e-01  2.35428042e-15
75.100000 -5.91938535e-02 -5.64221536e-03 -5.64221536e-03  8.25954428e-01  7.68635795e-16
75.200000 -1.09712555e-01 -6.80495125e-03 -6.80495125e-03  8.83194355e-01  2.10309643e-15
75.300000  8.22935899e-02 -7.89801597e-03 -7.89801597e-03  1.00000000e+00  8.78561645e-16
75.400000 -4.42371714e-04 -8.91089919e-03 -8.91089919e-03  9.05408125e-01  1.36272043e-15
75.500000 -1.51797905e-02 -9.83390137e-03 -9.83390137e-03  2.13718517e-01  8.82011834e-16
75.600000 -2.16906476e-02 -1.06582266e-02 -1.06582266e-02  3.41044975e-01  5.69656885e-16
75.700000 -2.54746289e-02 -1.13760663e-02 -1.13760663e-02  3.82586067e-01  1.52488868e-16
75.800000 -2.79572937e-02 -1.19806732e-02 -1.19806732e-02  4.00035898e-01  1.59272838e-15
75.900000 -2.96710111e-02 -1.24664246e-02 -1.24664246e-02  4.08296950e-01  7.65334039e-16
76.000000 -3.08588617e-02 -1.28288745e-02 -1.28288745e-02  4.12701337e-01  5.40880954e-16
76.100000 -3.16475110e-02 -1.30647944e-02 -1.30647944e-02  4.15606319e-01  4.64724664e-16
76.200000 -3.21098222e-02 -1.31722014e-02 -1.31722014e-02  4.18214985e-01  6.58478953e-16
76.300000 -3.22913711e-02 -1.31503751e-02 -1.31503751e-02  4.21220521e-01  4.61700303e-16
76.400000 -3.22230095e-02 -1.29998611e-02 -1.29998611e-02  4.25075810e-01  2.66883385e-16
76.500000 -3.19273416e-02 -1.27224628e-02 -1.27224628e-02  4.30122349e-01  6.81756158e-16
76.600000 -3.14222858e-02 -1.23212204e-02 -1.23212204e-02  4.36660594e-01  7.74353418e-16
76.700000 -3.07231317e-02 -1.18003783e-02 -1.18003783e-02  4.44995097e-01  1.10254314e-15
76.800000 -2.98437717e-02 -1.11653405e-02 -1.11653405e-02  4.55470263e-01  9.32200931e-16
76.900000 -2.87974528e-02 -1.04226153e-02 -1.04226153e-02  4.68506007e-01  1.66438406e-15
77.000000 -2.75972405e-02 -9.57974824e-03 -9.57974824e-03  4.84640980e-01  4.52705915e-16
77.100000 -2.62562971e-02 -8.64524621e-03 -8.64524621e-03  5.04592326e-01  1.00328171e-15
77.200000 -2.47880423e-02 -7.62849178e-03 -7.62849178e-03  5.29345625e-01  2.27400583e-16
77.300000 -2.32062302e-02 -6.53964917e-03 -6.53964917e-03  5.60298817e-01  4.64209318e-16
77.400000 -2.15249716e-02 -5.38956297e-03 -5.38956297e-03  5.99505394e-01  3.21867188e-16
77.500000 -1.97587150e-02 -4.18965027e-03 -4.18965027e-03  6.50109706e-01  1.96673612e-15
77.600000 -1.79221981e-02 -2.95178763e-03 -2.95178763e-03  7.17180258e-01  5.87685733e-16
77.700000 -1.60303791e-02 -1.68819364e-03 -1.68819364e-03  8.09443609e-01  3.91757977e-15
77.800000 -1.40983513e-02 -4.11308560e-04 -4.11308560e-04  9.43305554e-01  9.42363748e-15
77.900000 -1.21412468e-02  8.66328008e-04  8.66328008e-04  1.00000000e+00  1.18265951e-14
78.000000 -1.01741337e-02  2.13220010e-03  2.13220010e-03  1.00000000e+00  3.25433524e-15
78.100000 -8.21190651e-03  3.37393784e-03  3.37393784e-03  1.00000000e+00  3.98469314e-15
78.200000 -6.26917619e-03  4.57943819e-03  4.57943819e-03  1.00000000e+00  2.17814054e-15
78.300000 -4.36015835e-03  5.73698281e-03  5.73698281e-03  1.00000000e+00  3.02375575e-16
78.400000 -2.49856388e-03  6.83535181e-03  6.83535181e-03  1.00000000e+00  1.71306229e-15
78.500000 -6.97492239e-04  7.86393247e-03  7.86393247e-03  1.00000000e+00  0.00000000e+00
78.600000  1.03067054e-03  8.81282160e-03  8.81282160e-03  7.90588437e-01  1.96840870e-16
78.700000  2.67434802e-03  9.67292091e-03  9.67292091e-03  5.66811408e-01  1.88305029e-15
78.800000  4.22286258e-03  1.04360241e-02  1.04360241e-02  4.23849481e-01  1.16357190e-15
78.900000  5.66651656e-03  1.10948951e-02  1.10948951e-02  3.23861655e-01  2.34529953e-16
79.000000  6.99666451e-03  1.16433365e-02  1.16433365e-02  2.49284965e-01  5.21459820e-16
79.100000  8.20577575e-03  1.20762482e-02  1.20762482e-02  1.90832652e-01  1.07735663e-15
79.200000  9.28748651e-03  1.23896739e-02  1.23896739e-02  1.43108570e-01  8.40081902e-16
79.300000  1.02366413e-02  1.25808382e-02  1.25808382e-02  1.02736890e-01  3.44715401e-16
79.400000  1.10493229e-02  1.26481699e-02  1.26481699e-02  6.74690362e-02  6.85760661e-16
79.500000  1.17228709e-02  1.25913154e-02  1.25913154e-02  3.57176045e-02  1.37771426e-16
79.600000  1.22558882e-02  1.24111386e-02  1.24111386e-02  6.29384159e-03  2.09657252e-16
79.700000  1.26482363e-02  1.21097099e-02  1.21097099e-02  2.17516590e-02  6.44627799e-16
79.800000  1.29010184e-02  1.16902831e-02  1.16902831e-02  4.92342919e-02  6.67755911e-16
79.900000  1.30165514e-02  1.11572604e-02  1.11572604e-02  7.69134368e-02  4.66438016e-16
80.000000  1.29983265e-02  1.05161470e-02  1.05161470e-02  1.05559646e-01  2.47437129e-16
80.100000  1.28509592e-02  9.77349385e-03  9.77349385e-03  1.36023857e-01  5.32477997e-16
80.200000  1.25801295e-02  8.93683181e-03  8.93683181e-03  1.69322129e-01  1.55287557e-15
80.300000  1.21925118e-02  8.01459496e-03  8.01459496e-03  2.06754826e-01  2.16445558e-16
80.400000  1.16956967e-02  7.01603599e-03  7.01603599e-03  2.50092322e-01  1.35988172e-15
80.500000  1.10981044e-02  5.95113361e-03  5.95113361e-03  3.01888613e-01  1.53034680e-15
80.600000  1.04088917e-02  4.83049303e-03  4.83049303e-03  3.66051435e-01  1.61603704e-15
80.700000  9.63785156e-03  3.66524051e-03  3.66524051e-03  4.48964122e-01  7.09935735e-16
80.800000  8.79530918e-03  2.46691311e-03  2.46691311e-03  5.61913618e-01  3.51598010e-15
80.900000  7.89201273e-03  1.24734461e-03  1.24734461e-03  7.27038879e-01  1.42550146e-14
81.000000  6.93902186e-03  1.85488529e-05  1.85488529e-05  9.94668009e-01  8.06626159e-13
81.100000  5.94759409e-03 -1.20739850e-03 -1.20739850e-03  1.00000000e+00  9.87762025e-15
81.200000  4.92907066e-03 -2.41847848e-03 -2.41847848e-03  1.00000000e+00  2.51047599e-15
81.300000  3.89476270e-03 -3.60284649e-03 -3.60284649e-03  1.00000000e+00  3.00929328e-16
81.400000  2.85583911e-03 -4.74894807e-03 -4.74894807e-03  1.00000000e+00  3.10492962e-15
