# Spherical Bessel functions via up and down recursion
# x    d_rec    u_rec    gsl    relerr_ud   relerr_dg
1.966611 -1.68849968e+00 -2.02617796e+00 -2.02617796e+00 -4.31450584e-01 -1.48595305e+01
1.967080 -1.69757744e+00 -2.05417248e+00 -2.05417248e+00 -4.10122401e-01 -1.47523548e+01
1.967548 -1.71060703e+00 -2.08863797e+00 -2.08863797e+00 -3.87557373e-01 -1.53711018e+01
1.968016 -1.72768308e+00 -2.13068100e+00 -2.13068100e+00 -3.63198158e-01 -1.46300887e+01
1.968483 -1.74899077e+00 -2.18191783e+00 -2.18191783e+00 -3.36413877e-01 -1.49256394e+01
1.968950 -1.77481985e+00 -2.24480309e+00 -2.24480309e+00 -3.06439018e-01 -1.52729286e+01
1.969416 -1.80558938e+00 -2.32328665e+00 -2.32328665e+00 -2.72286227e-01 -1.44713414e+01
1.969882 -1.84188838e+00 -2.42428949e+00 -2.42428949e+00 -2.32608175e-01 -1.51256269e+01
1.970347 -1.88454214e+00 -2.56163943e+00 -2.56163943e+00 -1.85458813e-01 -1.43098286e+01
1.970812 -1.93472249e+00 -2.76998131e+00 -2.76998131e+00 -1.27842660e-01 -1.39138750e+01
1.971276 -1.99413975e+00 -3.19498977e+00 -3.19498977e+00 -5.47695718e-02 -1.39953830e+01
1.971740 -2.06539865e+00             nan             nan  0.00000000e+00 -1.34372310e+01
1.972203 -2.15271831e+00             nan             nan  0.00000000e+00 -1.45233608e+01
1.972666 -2.26357792e+00             nan             nan  0.00000000e+00 -1.45746073e+01
1.973128 -2.41322398e+00             nan             nan  0.00000000e+00 -1.44064069e+01
1.973590 -2.64138311e+00             nan             nan  0.00000000e+00 -1.43739730e+01
1.974051 -3.13676158e+00             nan             nan  0.00000000e+00 -1.48435068e+01
1.974512             nan             nan             nan -1.08633679e-01 -1.48017358e+01
1.974972             nan             nan             nan -2.84076301e-01 -1.47687029e+01
1.975432             nan             nan             nan -4.37044094e-01 -1.46354064e+01
1.975891             nan             nan             nan -5.81508387e-01 -1.46501451e+01
1.976350             nan             nan             nan -7.27781844e-01 -1.48447565e+01
1.976808             nan             nan             nan -8.87253607e-01 -1.48672056e+01
1.977266             nan             nan             nan -1.07857424e+00 -1.49813212e+01
1.977724             nan             nan             nan -1.34757097e+00 -1.50314836e+01
1.978181             nan             nan             nan -1.93208417e+00 -1.51264545e+01
1.978637             nan             nan             nan -1.74870925e+00 -1.51810458e+01
1.979093             nan             nan             nan -1.34846730e+00 -1.49071795e+01
1.979548             nan             nan             nan -1.15387033e+00 -1.56009723e+01
1.980003             nan             nan             nan -1.02419707e+00 -1.54664489e+01
1.980458             nan             nan             nan -9.25530480e-01 -1.55772050e+01
1.980912             nan             nan             nan -8.44226464e-01 -1.51321539e+01
1.981366             nan             nan             nan -7.73342365e-01 -1.51657219e+01
1.981819             nan             nan             nan -7.08765300e-01 -1.48043353e+01
1.982271             nan             nan             nan -6.47741335e-01 -1.47970459e+01
1.982723             nan             nan             nan -5.88197429e-01 -1.50848699e+01
1.983175             nan             nan             nan -5.28368182e-01 -1.47454515e+01
1.983626             nan             nan             nan -4.66539712e-01            -inf
1.984077             nan             nan             nan -4.00813895e-01 -1.56877627e+01
1.984527             nan             nan             nan -3.28810490e-01 -1.46997591e+01
1.984977             nan             nan             nan -2.47180559e-01 -1.41315891e+01
1.985426             nan             nan             nan -1.50643784e-01 -1.38859673e+01
1.985875             nan             nan             nan -2.97154998e-02 -1.33896723e+01
1.986324             nan -3.08925089e+00 -3.08925089e+00  0.00000000e+00 -1.35789737e+01
1.986772             nan -2.73698056e+00 -2.73698056e+00  0.00000000e+00 -1.45466679e+01
1.987219             nan -2.54815438e+00 -2.54815438e+00  0.00000000e+00 -1.41244793e+01
1.987666             nan -2.42039935e+00 -2.42039935e+00  0.00000000e+00 -1.42566886e+01
1.988113             nan -2.32541886e+00 -2.32541886e+00  0.00000000e+00 -1.43298407e+01
1.988559 -3.94724382e+00 -2.25127234e+00 -2.25127234e+00 -1.74945003e-02 -1.49654294e+01
1.989005 -2.93482491e+00 -2.19179905e+00 -2.19179905e+00 -1.58702582e-01 -1.44808346e+01
1.989450 -2.66160819e+00 -2.14341506e+00 -2.14341506e+00 -2.71954802e-01 -1.48214747e+01
1.989895 -2.50076009e+00 -2.10386435e+00 -2.10386435e+00 -3.68972986e-01 -1.45599954e+01
1.990339 -2.38888756e+00 -2.07164839e+00 -2.07164839e+00 -4.56159240e-01 -1.59901513e+01
1.990783 -2.30504945e+00 -2.04573551e+00 -2.04573551e+00 -5.37629517e-01 -1.44478625e+01
1.991226 -2.23970813e+00 -2.02540065e+00 -2.02540065e+00 -6.16466600e-01 -1.46561878e+01
1.991669 -2.18772381e+00 -2.01013190e+00 -2.01013190e+00 -6.95384523e-01 -1.46899400e+01
1.992111 -2.14602213e+00 -1.99957377e+00 -1.99957377e+00 -7.77218021e-01 -1.50208333e+01
1.992554 -2.11263168e+00 -1.99349246e+00 -1.99349246e+00 -8.65471253e-01 -1.50683073e+01
1.992995 -2.08622707e+00 -1.99175488e+00 -1.99175488e+00 -9.65218187e-01 -1.54679849e+01
1.993436 -2.06588978e+00 -1.99431757e+00 -1.99431757e+00 -1.08505126e+00 -1.54654222e+01
1.993877 -2.05097362e+00 -2.00122304e+00 -2.00122304e+00 -1.24249077e+00 -1.49813955e+01
1.994317 -2.04102521e+00 -2.01260334e+00 -2.01260334e+00 -1.48531650e+00 -1.54471364e+01
1.994757 -2.03573556e+00 -2.02869106e+00 -2.02869106e+00 -2.09097364e+00 -1.49917160e+01
1.995196 -2.03491040e+00 -2.04984015e+00 -2.04984015e+00 -1.76480466e+00 -1.51088696e+01
1.995635 -2.03845305e+00 -2.07656050e+00 -2.07656050e+00 -1.35808298e+00 -1.52862692e+01
1.996074 -2.04635615e+00 -2.10957428e+00 -2.10957428e+00 -1.13873854e+00 -1.47618938e+01
1.996512 -2.05870095e+00 -2.14990892e+00 -2.14990892e+00 -9.80373645e-01 -1.57357996e+01
1.996949 -2.07566393e+00 -2.19905624e+00 -2.19905624e+00 -8.50434039e-01 -1.50176455e+01
1.997386 -2.09753199e+00 -2.25926100e+00 -2.25926100e+00 -7.35005082e-01 -1.52004787e+01
1.997823 -2.12472915e+00 -2.33408654e+00 -2.33408654e+00 -6.26224132e-01 -1.48526519e+01
1.998259 -2.15786040e+00 -2.42965131e+00 -2.42965131e+00 -5.18438584e-01 -1.44783336e+01
1.998695 -2.19778349e+00 -2.55779325e+00 -2.55779325e+00 -4.06418176e-01 -1.42084394e+01
1.999131 -2.24572942e+00 -2.74647793e+00 -2.74647793e+00 -2.83894139e-01 -1.40225121e+01
1.999565 -2.30351412e+00 -3.09608790e+00 -3.09608790e+00 -1.41268858e-01 -1.43502879e+01
2.000000 -2.37393626e+00             nan             nan  0.00000000e+00 -1.30032308e+01
